Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6037218500,2641,Los Angeles,90016,Los Angeles,-118.3505675,34.0373844,57.45,94.15,90-95%,0.046,44.98,11.95828056,76.18,0.508,90.26,787.94,92.53,78.36,87.83,0.00,0.00,2021.080668,79.47,4384.188796,99.25,8.25,53.70,5,30.88,0.11,19.25,7,66.74,2,52.90,62.44,7.62,93.62,87.75,88.97,6.57,84.53,14.91,65.79,27.7,77.23,6.6,46.54,42.3,72.58,4.4,36.44,33.3,94.83,72.64,7.54,83.54
6037402304,4057,Los Angeles,91768,Pomona,-117.7658059,34.0617068,57.44,94.14,90-95%,0.058,76.94,12.53893681,91.29,0.237,68.29,754.44,85.97,86.52,94.30,0.00,0.00,761.5386657,59.66,565.1898637,25.91,34.1,90.16,30.3,79.96,0.12,20.32,1,12.45,0.1,2.52,55.56,6.78,83.42,78.05,84.31,5.57,66.05,15.97,71.40,51.3,97.15,23.5,90.77,69,97.02,7.4,70.90,30.2,90.87,81.63,8.47,94.15
6067006400,5521,Sacramento ,95838,Sacramento,-121.420238,38.6416454,57.44,94.13,90-95%,0.049,56.96,9.051034383,38.43,0.343,80.50,265.26,16.85,86.12,94.13,0.02,14.59,100.3179347,23.53,1101.994121,64.09,12.5,70.18,64.75,93.43,0.735,79.58,6,58.69,0,0.00,52.55,6.42,76.91,140.77,98.29,8.93,98.63,26.9,98.85,26.1,75.09,8.2,54.23,54.8,86.97,7.5,71.67,25.8,82.15,86.31,8.95,97.44
6037209300,4885,Los Angeles,90017,Los Angeles,-118.2683015,34.05073,57.44,94.11,90-95%,0.047,50.54,12.2587974,89.35,1.852,99.64,787.94,92.53,59.47,65.03,0.00,0.00,2025.28599,79.54,2127.417903,88.88,10.7,62.67,3.3,22.66,0.905,83.51,0,0.00,0.5,22.08,59.85,7.31,90.60,69.89,78.50,7.94,96.18,10.91,37.08,42.8,92.12,32.3,96.66,65.8,95.41,4.3,35.02,27.3,85.50,75.76,7.86,87.66
6037601302,7333,Los Angeles,90302,Inglewood,-118.3644426,33.9692979,57.37,94.10,90-95%,0.044,35.16,11.88139021,72.50,0.344,80.65,443.83,53.45,71.52,80.86,0.00,0.00,3194.140055,85.55,1847.653015,84.79,4.4,38.80,22.8,71.94,2.18,93.26,0,0.00,5.7,77.96,59.88,7.31,90.68,93.18,90.50,5.61,67.17,18.03,80.72,11.9,48.04,8.7,56.31,43.4,73.89,12.9,94.09,28,86.79,75.64,7.85,87.51
6037603001,7498,Los Angeles,90247,Gardena,-118.2957134,33.9011403,57.34,94.09,90-95%,0.043,29.89,12.09860815,84.32,0.120,43.48,373.79,39.54,68.12,76.65,16.37,64.21,15830.08317,99.09,816.6320743,45.35,12.15,69.19,18.55,66.08,0.995,85.04,0,0.00,12.6,94.18,61.18,7.47,92.32,87.73,88.95,7.01,90.02,16.4,73.62,21.2,66.82,13.3,72.26,39,67.61,4.2,33.58,24.5,78.73,74.00,7.68,85.33
6037533103,3283,Los Angeles,90255,Huntington Park,-118.231291,33.9771202,57.33,94.07,90-95%,0.045,42.56,12.07802241,83.02,0.256,71.09,380.45,40.04,93.31,98.87,0.00,0.00,4080.833333,89.68,1114.77341,64.79,19.3,81.21,25.05,74.86,0.46,66.60,0,0.00,1.7,43.21,58.56,7.15,88.84,60.74,69.97,5.17,56.88,24.24,97.03,64.1,99.67,26.7,93.68,65.1,95.00,2.7,13.18,39.1,98.28,77.29,8.02,89.45
6019003001,3241,Fresno ,93727,Fresno,-119.7092464,36.7577958,57.25,94.06,90-95%,0.062,88.70,13.70132021,96.85,0.133,46.85,947.81,98.80,55.50,59.45,0.38,35.48,1153.22934,67.53,807.6954939,44.83,12,68.94,14.5,56.95,0.47,67.04,0,0.00,2,52.90,61.26,7.48,92.43,86.64,88.52,5.19,57.39,16.1,72.06,28,77.59,7.6,51.51,54.5,86.62,9.5,83.98,23.2,74.79,73.78,7.65,85.06
6037240800,4341,Los Angeles,90002,Los Angeles,-118.261893,33.9397052,57.23,94.05,90-95%,0.044,35.16,12.05760637,81.63,0.092,34.45,787.94,92.53,90.81,97.34,0.00,0.00,7129.223633,95.35,895.4478667,51.19,0,0.00,8,40.76,0.01,1.80,7,66.74,8.2,86.87,53.72,6.56,79.66,79.65,84.88,6.47,83.17,18.29,81.88,47.2,94.84,17.6,82.47,55.9,88.09,6.6,63.42,34.7,95.87,84.12,8.73,96.09
6077001800,4438,San Joaquin,95205,Stockton,-121.254226,37.9672954,57.23,94.04,90-95%,0.046,44.98,11.66375177,64.88,0.457,87.88,659.17,72.35,85.39,93.57,0.00,0.00,256.6556651,38.85,1191.77441,68.43,8.5,54.26,59.25,92.40,0.185,31.38,0,0.00,5,75.67,56.16,6.86,84.67,102.71,93.28,5.63,67.56,23.94,96.73,31.6,81.93,15.6,78.52,46.2,77.65,6.8,65.63,22.3,71.57,80.46,8.35,92.99
6037402303,4080,Los Angeles,91768,Pomona,-117.7559076,34.0671263,57.22,94.02,90-95%,0.058,76.94,12.61296425,91.80,0.141,48.75,754.44,85.97,86.48,94.28,0.00,0.00,740.9756572,59.26,1836.157833,84.45,13,71.63,18,65.32,0.31,51.73,1,12.45,1,35.72,60.91,7.44,92.03,62.94,72.32,6.56,84.31,13.01,53.90,34.8,85.08,14.7,76.64,56.4,88.53,6,57.25,26.3,83.30,74.17,7.69,85.62
6019008501,4420,Fresno ,93662,Unincorporated Fresno County area,-119.5492976,36.5887994,57.16,94.01,90-95%,0.062,88.70,13.37892408,95.22,0.065,24.12,803.35,93.86,62.37,68.95,5625.97,97.14,630.5615031,56.09,488.8900894,20.06,0.7,9.59,6,35.02,0.11,19.25,0,0.00,2,52.90,53.13,6.49,78.44,128.48,97.05,5.46,63.54,21.79,93.17,50.3,96.63,33.6,97.12,70.2,97.37,5.1,45.78,29.4,89.57,84.94,8.81,96.56
6001409100,2490,Alameda ,94603,Oakland,-122.1834997,37.7323261,57.14,94.00,90-95%,0.032,6.38,8.499141907,22.73,0.629,93.84,110.41,4.21,93.87,99.13,0.00,0.00,590.1259969,54.84,3835.04054,98.49,38.7,92.93,16.7,62.49,0.235,40.93,11,86.96,1.5,42.31,53.34,6.51,78.88,226.34,99.94,6.77,87.44,19.11,84.58,34.4,84.65,NA,NA,43.8,74.46,6.2,59.38,34.2,95.53,84.58,8.77,96.29
6037543801,5159,Los Angeles,90745,Carson,-118.2732944,33.8414725,57.14,93.99,90-95%,0.041,22.19,12.06694765,82.40,0.302,76.65,316.13,29.37,60.80,66.94,0.00,0.00,12261.23356,98.29,2526.728879,92.86,94.45,99.16,67,93.79,0.635,76.20,14,93.36,45.5,99.89,69.89,8.53,98.41,65.92,75.19,7.14,91.28,17.98,80.62,17.7,60.91,13.2,71.92,22.5,39.62,4.8,41.84,11.2,19.39,64.55,6.70,72.31
6095250900,2654,Solano ,94590,Vallejo,-122.259038,38.1017927,57.13,93.97,90-95%,0.036,13.62,9.090157047,39.15,0.292,75.44,299.97,24.03,69.39,78.31,0.23,32.28,987.1556601,63.39,334.104672,10.00,11.4,64.41,62.85,92.96,0.785,80.99,5,51.22,1.75,43.94,50.25,6.14,71.00,199.35,99.81,9.45,99.18,21.22,91.55,24.6,72.51,7.1,49.09,70.3,97.41,19.4,99.08,33.9,95.25,89.76,9.31,99.07
6037192620,3542,Los Angeles,90004,Los Angeles,-118.2960541,34.0776717,57.13,93.96,90-95%,0.048,53.73,12.10279177,84.77,0.639,94.11,787.94,92.53,78.40,87.84,0.00,0.00,1634.55072,75.02,2209.398157,89.91,5.55,44.06,2.5,16.75,0.19,31.54,0,0.00,1,35.72,56.70,6.92,85.66,56.78,65.09,7.51,93.92,14.58,64.12,46.3,94.41,50.5,99.45,60.9,92.26,6.4,61.53,23.6,75.98,79.55,8.25,92.18
6029002400,8384,Kern ,93307,Unincorporated Kern County area,-118.9490692,35.3238825,57.12,93.95,90-95%,0.066,95.27,15.57410798,99.54,0.027,9.68,1019.49,99.59,49.95,51.51,556.72,86.24,136.85333,27.69,569.6187383,26.16,1.7,21.09,32.3,81.47,1.11,86.60,0,0.00,10.75,92.07,60.06,7.33,91.00,84.72,87.56,3.74,20.89,23.51,95.99,39.1,89.29,12.8,70.88,55.2,87.39,12.7,93.71,21.5,68.94,75.09,7.79,86.75
6037231710,4165,Los Angeles,90037,Los Angeles,-118.2893576,34.0073136,57.10,93.94,90-95%,0.045,39.99,11.97864156,77.32,0.153,51.92,787.94,92.53,93.52,98.95,0.00,0.00,2855.473348,84.12,1095.023293,63.75,8,53.43,0,0.00,0.15,26.67,0,0.00,0.5,22.08,49.20,6.01,68.36,100.68,92.88,6.65,85.77,20.14,87.82,54.6,98.17,28.1,94.63,84.7,99.72,8.8,80.39,43.2,99.34,91.64,9.51,99.48
6037533401,5098,Los Angeles,90270,Maywood,-118.1935828,33.9936631,57.08,93.92,90-95%,0.047,50.54,12.11512207,85.54,0.431,86.57,501.30,60.67,94.78,99.36,0.00,0.00,3532.916667,86.82,1246.96666,70.55,20.6,82.40,6,35.02,0.695,78.05,7,66.74,0.5,22.08,63.96,7.81,95.07,48.68,54.60,4.58,40.66,16.83,75.31,51.1,97.03,24.9,92.20,43.7,74.28,6.8,65.63,30.4,91.19,70.46,7.31,80.66
6037433302,1530,Los Angeles,91732,El Monte,-118.0143495,34.0629878,57.03,93.91,90-95%,0.057,75.12,12.09259994,83.91,0.500,89.89,821.08,95.28,80.71,89.93,0.00,0.00,2114.377746,80.28,3003.247307,95.89,22.7,84.34,42,87.10,0.535,71.59,3,33.16,0,0.00,69.27,8.46,98.15,73.28,80.96,3.11,10.41,15.5,69.32,53.6,97.87,29.9,95.63,58.9,90.87,0.8,0.91,36.1,96.92,65.00,6.74,72.93
6099003804,7417,Stanislaus ,95380,Turlock,-120.8633794,37.4995559,57.00,93.90,90-95%,0.055,72.55,12.66843926,92.22,0.400,84.88,852.66,96.48,51.48,53.56,1613.27,91.83,123.7120005,25.98,871.1692737,49.30,0,0.00,31.5,80.87,0.8,81.50,0,0.00,3,63.67,62.30,7.61,93.50,77.81,84.01,3.99,26.29,24.42,97.26,24.8,72.94,7,48.72,52.3,84.54,12.1,92.40,24.2,77.82,72.23,7.49,83.03
6037228500,4869,Los Angeles,90011,Los Angeles,-118.2690648,34.0034919,56.98,93.89,90-95%,0.045,42.56,12.0257337,79.75,0.151,51.45,787.94,92.53,94.85,99.41,0.00,0.00,3122.533366,85.30,838.3761808,46.95,4.1,37.79,0,0.00,0.21,37.68,0,0.00,4,70.42,51.22,6.25,73.28,69.72,78.40,6.57,84.53,22.77,94.90,52.4,97.43,23.2,90.49,57.1,89.28,8.3,77.10,32.8,94.26,87.83,9.11,98.35
6047001502,2329,Merced ,95341,Merced,-120.4963376,37.2987597,56.96,93.87,90-95%,0.055,72.55,12.28378465,89.51,0.711,95.67,526.13,62.81,91.19,97.62,0.00,0.00,20.91083337,11.82,1193.072562,68.48,8.5,54.26,46,88.81,0.245,41.81,2,23.88,0,0.00,55.45,6.77,83.22,103.79,93.71,4.83,47.59,27.75,99.00,69.4,99.90,32.1,96.56,65,94.90,12.8,93.83,12.4,25.32,81.10,8.41,93.61
6037238310,5002,Los Angeles,90044,Los Angeles,-118.2861074,33.9660436,56.87,93.86,90-95%,0.044,35.16,12.12072526,85.77,0.472,88.72,787.94,92.53,81.87,90.99,0.00,0.00,4782.006755,91.97,2939.976439,95.56,0,0.00,2.5,16.75,0.035,4.94,0,0.00,1,35.72,52.22,6.38,76.07,83.72,87.25,7.46,93.56,17.56,78.68,44,92.88,23.8,91.22,68.9,96.98,5.3,48.26,38.3,97.96,85.98,8.92,97.28
6001406100,4733,Alameda ,94601,Oakland,-122.2275943,37.7741552,56.86,93.85,90-95%,0.029,3.12,9.237722475,41.03,0.891,97.50,110.41,4.21,71.69,81.07,0.00,0.00,423.3010051,48.27,1806.677233,83.96,67.6,97.93,287.65,99.70,1.345,89.28,17,96.79,2.5,59.18,59.46,7.26,90.16,114.19,95.44,5.25,58.79,12.56,50.90,34.4,84.65,21.1,87.89,51.8,83.87,6.9,66.61,29.8,90.24,75.51,7.83,87.33
6037104310,4962,Los Angeles,91331,Los Angeles,-118.4292815,34.2763731,56.86,93.84,90-95%,0.067,97.00,11.20136625,56.88,0.243,69.11,674.03,74.29,88.83,95.98,0.00,0.00,687.6923319,57.83,2365.659717,91.21,70.75,98.23,61,92.74,1.72,91.66,0,0.00,2,52.90,67.56,8.25,97.30,63.82,73.06,5.74,69.68,10.29,32.24,45.5,93.95,17.7,82.64,41.1,70.67,4.5,37.71,28.5,87.88,66.45,6.89,75.06
6099001800,2349,Stanislaus ,95354,Modesto,-120.9935916,37.6392879,56.85,93.82,90-95%,0.054,70.28,11.26914631,57.62,0.659,94.74,891.92,97.78,81.20,90.35,0.00,0.00,336.3503265,43.87,535.6640231,23.64,24.7,85.95,28.75,78.58,0.31,51.73,8,72.15,2.5,59.18,63.03,7.70,94.16,96.16,91.63,4.26,32.76,16.55,74.08,23,69.92,4.9,36.97,60.9,92.26,13.5,95.02,28.2,87.25,71.22,7.39,81.69
6037572600,5357,Los Angeles,90810,Long Beach,-118.2140846,33.8071157,56.84,93.81,90-95%,0.040,20.85,11.68049659,65.63,0.624,93.63,339.04,34.73,82.79,91.83,0.00,0.00,30364.26693,99.80,1862.242995,85.01,5,42.61,26,75.98,2.475,94.56,21,98.72,1,35.72,64.13,7.83,95.18,79.55,84.83,4.28,33.12,21.11,90.84,18.5,62.22,8.9,57.41,45.9,77.31,10.6,88.40,20.9,66.51,69.98,7.26,80.13
6037570100,3192,Los Angeles,90805,Long Beach,-118.1532085,33.8644752,56.81,93.80,90-95%,0.043,29.89,11.95400971,75.98,0.144,49.79,447.65,53.79,65.11,73.06,1.56,45.72,6607.433268,94.84,860.6906192,48.56,7,50.32,78.35,95.04,1.815,91.95,0,0.00,5.25,76.75,60.24,7.36,91.20,90.76,89.86,7.69,95.16,19.26,85.14,21.2,66.82,2.8,22.17,34.7,61.28,9.9,85.83,18.9,58.23,74.46,7.72,85.94
6037120103,3452,Los Angeles,91402,Los Angeles,-118.4517984,34.2297196,56.79,93.78,90-95%,0.065,93.63,11.6143557,63.61,0.097,36.30,726.64,83.13,65.86,74.00,0.00,0.00,6.55E+02,56.81,1094.977259,63.73,36.5,91.68,0,0.00,0.22,38.70,0,0.00,0,0.00,47.96,5.86,64.87,93.94,90.85,6.67,86.03,20.82,89.77,50.9,96.90,38.7,98.35,77.9,99.16,14.5,96.33,48.5,99.75,93.49,9.70,99.80
6059087403,3701,Orange ,92805,Anaheim,-117.9103184,33.8141312,56.78,93.77,90-95%,0.047,50.54,12.08298266,83.25,0.927,97.75,471.41,57.13,90.83,97.38,0.00,0.00,4593.830078,91.46,3249.606815,96.93,0.1,2.07,8.5,42.07,1.475,90.09,0,0.00,0.5,22.08,58.29,7.12,88.43,55.28,63.05,6.99,89.80,13.28,55.72,50.1,96.58,11.6,67.45,57,89.17,10.8,89.19,24.6,79.06,76.91,7.98,88.99
6037204300,5445,Los Angeles,90033,Los Angeles,-118.2078724,34.0387492,56.77,93.76,90-95%,0.049,56.96,12.41369527,90.52,0.530,90.93,736.17,84.46,89.35,96.22,0.00,0.00,2299.563314,81.45,820.7364047,45.71,7.75,52.09,6,35.02,0.05,7.35,7,66.74,0,0.00,56.27,6.87,84.88,57.54,66.19,6.85,88.40,12.67,51.82,54,97.95,21.5,88.47,62.3,93.18,9.4,83.63,29.3,89.38,79.66,8.26,92.26
6065042300,8827,Riverside ,92507,Highgrove,-117.3222236,34.0130557,56.73,93.75,90-95%,0.069,97.60,12.1056544,84.90,0.250,70.04,776.52,87.17,51.70,53.89,0.00,0.00,1368.67334,70.97,1044.917818,60.80,17.25,78.26,13,54.52,1.025,85.36,1,12.45,2.1,53.42,62.72,7.66,93.88,61.36,70.54,5.66,68.14,16.65,74.39,25.6,74.34,10.6,64.14,42.5,72.74,9.1,82.33,20.7,65.55,71.42,7.41,82.01
6037575803,3229,Los Angeles,90813,Long Beach,-118.1937148,33.7789661,56.70,93.73,90-95%,0.040,20.85,11.70661336,66.60,0.658,94.71,339.04,34.73,76.15,85.82,0.00,0.00,12576.83008,98.39,606.6638391,28.95,0.7,9.59,21.75,70.61,0.57,73.32,14,93.36,0,0.00,52.30,6.39,76.29,112.45,95.18,6.21,79.19,24.38,97.17,30,80.18,22.3,89.52,62,92.99,10.1,86.75,18,54.07,85.61,8.88,97.04
6037123103,3808,Los Angeles,91606,Los Angeles,-118.365403,34.192132,56.66,93.72,90-95%,0.061,84.58,11.47988762,60.54,0.234,67.68,769.31,86.96,57.70,62.58,0.00,0.00,1142.113688,67.20,1007.300202,58.35,40.4,93.49,16.55,62.39,1.12,86.75,0,0.00,2,52.90,60.36,7.37,91.45,58.3,67.05,6.15,78.21,16.6,74.21,24.2,71.75,20.1,86.75,43.8,74.46,5.3,48.26,32.7,94.16,74.12,7.69,85.51
6037530602,1769,Los Angeles,90063,East Los Angeles,-118.1716259,34.0527788,56.59,93.71,90-95%,0.050,62.53,11.94428097,75.37,1.057,98.43,777.37,87.24,84.06,92.72,0.00,0.00,2029.659994,79.61,1930.004872,85.90,2.65,28.85,12.8,53.46,2.16,93.20,0,0.00,10.7,92.00,66.32,8.10,96.69,41.16,43.47,7.43,93.35,11.82,44.64,41.4,90.94,12.6,70.31,47.3,78.88,12.7,93.71,14.8,37.48,67.38,6.99,76.49
6071008002,7585,San Bernardino,92374,Redlands,-117.1852589,34.0663497,56.57,93.70,90-95%,0.073,100.00,11.21540084,57.08,0.633,93.96,503.54,60.93,75.02,84.73,0.66,40.28,317.4026743,42.77,1593.277069,79.99,5.5,44.01,22,71.09,3.16,96.44,0,0.00,0,0.00,60.75,7.42,91.90,56.11,64.21,5.88,72.85,13.92,59.72,30.1,80.31,10.8,64.81,61.5,92.68,11.1,89.93,24.8,79.57,73.53,7.63,84.68
6037106604,5068,Los Angeles,91342,Los Angeles,-118.4745764,34.3033292,56.56,93.68,90-95%,0.067,97.00,11.03732681,55.26,0.325,78.92,686.96,76.12,66.74,75.06,0.00,0.00,323.5083364,43.12,2978.657096,95.73,7.15,50.62,24,73.53,4.75,97.62,0,0.00,6.75,81.58,63.66,7.77,94.80,63.98,73.29,5.73,69.53,13.45,57.13,36.1,86.36,25.7,92.98,43.8,74.46,3.4,22.57,30.9,91.90,70.15,7.28,80.31
6037541400,7989,Los Angeles,90222,Willowbrook,-118.2337235,33.9131395,56.55,93.67,90-95%,0.043,32.15,12.09745122,84.24,0.249,69.77,427.49,49.29,86.96,94.67,0.00,0.00,16280.35042,99.16,429.0564863,15.93,5,42.61,11.1,49.88,4.775,97.64,7,66.74,0,0.00,54.23,6.62,80.77,121.95,96.07,6.16,78.36,21.24,91.56,46,94.25,16.8,80.99,48.8,80.52,3.8,28.20,35.1,96.15,82.34,8.54,94.83
6037601700,5126,Los Angeles,90304,Lennox,-118.3498384,33.935217,56.55,93.66,90-95%,0.043,29.89,11.96153339,76.33,0.694,95.26,373.79,39.54,89.59,96.45,23.24,67.24,6241.596599,94.34,2366.358835,91.23,1.3,19.22,7,37.61,0.04,5.03,5,51.22,0.2,9.67,57.37,7.01,86.88,52.43,59.36,7.97,96.29,14,60.21,38,88.31,14.2,75.19,58.2,90.30,7.8,74.10,30,90.54,77.82,8.07,90.09
6077003700,3154,San Joaquin,95215,Unincorporated San Joaquin County area,-121.190401,37.9350761,56.55,93.65,90-95%,0.047,50.54,10.74828173,53.35,0.113,41.06,835.93,95.98,60.67,66.69,876.33,88.41,241.618337,37.97,601.3728262,28.51,5.7,44.33,5,30.88,1.62,91.11,4,43.78,6,79.95,57.88,7.07,87.60,56.07,64.07,4.91,49.91,21.4,92.05,46.7,94.58,25.5,92.80,50,81.76,12.5,93.30,20.7,65.55,77.14,8.00,89.28
6037117520,4168,Los Angeles,91343,Los Angeles,-118.4621861,34.2300853,56.55,93.63,90-95%,0.065,93.63,11.77397672,68.76,0.335,79.84,726.64,83.13,70.67,80.00,0.00,0.00,646.3430176,56.63,1165.589595,67.15,36.5,91.68,2.5,16.75,0.06,8.76,0,0.00,0,0.00,51.91,6.34,75.41,86.23,88.17,6.35,81.33,15.46,69.11,45,93.70,17.1,81.55,73.3,98.43,12,92.19,35.6,96.58,86.01,8.92,97.29
6037544001,4574,Los Angeles,90810,Carson,-118.2165909,33.8388248,56.55,93.62,90-95%,0.041,24.88,12.13159077,86.31,0.481,89.12,316.13,29.37,79.96,89.22,0.00,0.00,26330.9668,99.72,1720.927077,82.36,4.4,38.80,15.5,60.43,1.1,86.42,12,90.13,6.5,81.19,65.55,8.00,96.23,79.55,84.83,4.98,51.82,21.11,90.84,32.1,82.55,7.3,50.01,30.1,54.15,3.6,25.23,29.7,90.00,68.11,7.07,77.51
6071004001,4366,San Bernardino,92316,Bloomington,-117.4033115,34.0557926,56.52,93.61,90-95%,0.067,97.00,12.50341735,91.06,0.332,79.56,806.39,94.23,57.52,62.28,0.21,31.24,1191.27002,68.32,1730.927406,82.54,0,0.00,4,26.17,0.2,35.62,0,0.00,2,52.90,58.17,7.10,88.15,76.1,82.76,5.69,68.71,20.82,89.77,39.5,89.56,18.6,84.54,46.8,78.34,8.9,81.01,13.7,31.74,76.73,7.96,88.86
6037123205,2492,Los Angeles,91605,Los Angeles,-118.3835614,34.1945637,56.52,93.60,90-95%,0.061,84.58,11.5211534,61.26,0.098,36.64,726.64,83.13,78.40,87.85,0.00,0.00,1008.265015,63.83,997.0578095,57.65,37.1,92.44,21.5,70.30,0.95,84.49,0,0.00,3.5,66.69,60.51,7.39,91.60,72.66,80.33,4.72,44.47,20.57,89.13,37.6,87.88,24.8,92.12,45,76.11,4.2,33.58,30.5,91.28,73.75,7.65,85.00
6013312000,2243,Contra Costa,94565,Pittsburg,-121.8695963,38.0152346,56.51,93.58,90-95%,0.044,37.57,8.590536677,25.53,0.340,80.22,281.21,19.01,64.93,72.74,0.00,0.00,732.1706644,58.94,824.0693991,45.94,30,88.75,5.8,32.92,1.295,88.80,12,90.13,3.45,65.25,52.72,6.44,77.41,135.71,97.88,6.5,83.62,20.32,88.42,29.1,79.07,12.8,70.88,54.4,86.51,11.9,91.94,21.3,68.11,84.64,8.78,96.33
6019008502,9242,Fresno ,93648,Unincorporated Fresno County area,-119.5507133,36.6214407,56.51,93.57,90-95%,0.062,88.70,13.41063148,95.36,0.069,25.75,687.27,76.16,46.06,45.94,2881.71,94.83,873.6613364,61.77,390.403638,13.61,9,58.17,5,30.88,0,0.00,0,0.00,2,52.90,51.31,6.26,73.62,143.34,98.59,6.96,89.40,24.55,97.45,52.2,97.39,28.7,95.03,71.3,97.75,5.3,48.26,18.3,55.49,86.97,9.02,97.83
6019002300,3559,Fresno ,93728,Fresno,-119.7942162,36.756122,56.48,93.56,90-95%,0.060,82.48,13.71731851,97.04,0.429,86.51,733.95,84.39,87.56,95.19,0.00,0.00,1467.510661,72.66,961.6150703,55.75,0.9,11.83,0,0.00,0.335,54.64,0,0.00,0,0.00,52.27,6.38,76.18,110.76,95.00,8.41,97.84,15.01,66.33,30.6,80.87,7.8,52.51,72.4,98.23,16.1,97.68,31,92.03,85.33,8.85,96.80
6037185310,3131,Los Angeles,90065,Los Angeles,-118.2226256,34.0922029,56.46,93.55,90-95%,0.051,63.29,12.45587973,90.85,0.204,62.73,488.79,59.71,92.54,98.37,0.00,0.00,1607.428751,74.66,835.9060561,46.78,49.4,95.63,14.8,57.28,0.01,1.80,8,72.15,3,63.67,60.73,7.42,91.86,65.4,74.75,7.22,91.78,11.07,38.48,39.8,89.81,17.9,83.11,37.8,65.84,9,81.69,22.4,71.89,73.40,7.61,84.42
6077005131,7055,San Joaquin,95336,Unincorporated San Joaquin County area,-121.1751635,37.8481254,56.42,93.53,90-95%,0.048,55.38,10.6571839,53.07,0.081,30.11,1069.26,99.79,55.93,59.91,3543.91,95.86,505.1083272,51.63,586.0710103,27.25,1,17.08,31.25,80.66,2.3,93.85,7,66.74,7,83.28,62.19,7.59,93.42,68.66,77.47,6.36,81.51,18.84,83.71,31.3,81.56,NA,NA,43.1,73.53,9.8,85.49,8.6,8.86,71.63,7.43,82.35
6037502902,4168,Los Angeles,90670,Santa Fe Springs,-118.0524424,33.9427453,56.38,93.52,90-95%,0.048,55.38,11.92528582,74.36,0.229,66.97,675.69,74.37,74.40,84.06,0.00,0.00,3215.687399,85.60,842.1487349,47.23,71.7,98.32,72.55,94.60,5.285,97.99,2,23.88,17.6,97.34,68.14,8.32,97.55,45.04,48.79,4.64,42.20,17.53,78.44,31.4,81.70,11.5,67.19,50.9,82.94,7.2,69.13,21.8,69.91,65.33,6.78,73.46
6067006900,4858,Sacramento ,95815,Sacramento,-121.4578647,38.6018703,56.37,93.51,90-95%,0.047,50.54,9.009941878,37.60,0.250,69.94,265.26,16.85,69.85,78.98,0.00,0.00,149.5299988,29.16,653.1864294,32.36,26.7,87.20,67,93.79,0.75,80.19,9,77.30,0.5,22.08,50.32,6.14,71.19,173.37,99.53,6.05,76.12,24.34,97.12,17.5,60.63,NA,NA,63.6,94.07,13.8,95.50,32.3,93.59,88.43,9.17,98.65
6037195710,4487,Los Angeles,90026,Los Angeles,-118.2686024,34.0747292,56.36,93.49,90-95%,0.049,56.96,12.21911535,88.72,0.538,91.14,787.94,92.53,81.13,90.30,0.00,0.00,1735.770671,76.23,4804.45687,99.56,3.75,34.62,12.5,53.10,0.655,76.80,7,66.74,0,0.00,65.04,7.94,95.87,55.72,63.70,4.65,42.52,14.06,60.59,26.6,75.74,21.5,88.47,59.3,91.17,8.6,78.97,22.4,71.89,68.43,7.10,77.99
6037602103,6650,Los Angeles,90250,Hawthorne,-118.3567382,33.9283066,56.36,93.48,90-95%,0.043,29.89,11.98467943,77.55,0.325,78.97,371.22,38.79,67.77,76.22,4.92,54.24,6669.33667,94.91,1624.996623,80.59,6,46.08,10.25,47.68,0.345,55.42,0,0.00,1,35.72,56.59,6.91,85.45,64.23,73.53,5.35,61.01,16.51,73.97,34.6,84.84,23.7,91.01,62.2,93.12,9,81.69,28.6,88.10,78.63,8.16,91.11
6077003900,1518,San Joaquin,95206,Unincorporated San Joaquin County area,-121.4581872,37.9269308,56.35,93.47,90-95%,0.047,48.60,9.697605556,46.25,0.067,24.97,800.08,93.69,53.34,56.24,1741.86,92.21,197.2563375,34.48,285.094514,7.53,3.5,33.87,168.55,98.70,0.55,72.59,22,99.03,3,63.67,58.19,7.10,88.23,56.85,65.22,7.38,93.06,12.25,48.22,37.6,87.88,14.4,75.77,56.5,88.62,NA,NA,NA,NA,76.46,7.93,88.58
