CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
8790819,2,1,4,M,53,3,1,P,V,0,ALAMEDA,OAKLAND,2018
8791413,1,1,3,M,90,3,9,-,-,3,ALAMEDA,OAKLAND,2018
8792549,2,1,4,M,46,4,9,P,V,0,ALAMEDA,OAKLAND,2019
8793852,2,1,4,M,46,4,9,N,V,0,ALAMEDA,OAKLAND,2018
8793915,2,1,3,F,21,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8800877,2,1,3,M,25,3,9,P,-,0,ALAMEDA,OAKLAND,2019
8812243,2,1,3,-,57,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8812268,1,1,3,F,35,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8812283,2,1,3,M,56,3,9,P,A,0,ALAMEDA,OAKLAND,2019
8812752,1,1,3,F,54,4,9,P,-,2,ALAMEDA,OAKLAND,2019
8815457,2,1,3,M,31,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8819812,2,1,3,M,56,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8820784,1,1,2,F,30,0,3,B,-,0,ALAMEDA,OAKLAND,2019
8820784,2,1,3,F,27,4,9,-,-,2,ALAMEDA,OAKLAND,2019
8821104,2,1,3,-,39,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8821112,2,1,3,F,59,4,1,P,A,0,ALAMEDA,OAKLAND,2019
8821116,2,1,3,M,61,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8821684,2,1,3,F,72,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8821992,3,1,3,M,53,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8822616,2,1,4,M,60,3,9,N,A,0,ALAMEDA,OAKLAND,2018
8822649,1,1,3,F,48,4,9,P,A,0,ALAMEDA,OAKLAND,2019
8823321,1,1,3,M,62,3,9,-,-,1,ALAMEDA,OAKLAND,2019
8823809,2,1,4,M,16,4,1,P,V,1,ALAMEDA,OAKLAND,2019
8827942,1,1,3,M,38,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8827959,1,1,2,F,58,0,3,M,G,0,ALAMEDA,OAKLAND,2019
8827959,2,1,4,M,32,2,1,P,V,1,ALAMEDA,OAKLAND,2019
8830304,2,1,3,M,37,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8830468,2,1,3,F,63,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8836118,2,1,4,M,46,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8843139,1,1,4,-,52,4,1,-,V,1,ALAMEDA,OAKLAND,2018
8843141,2,1,4,F,29,4,1,P,W,1,ALAMEDA,OAKLAND,2018
8843393,2,1,3,F,54,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8848413,2,1,3,-,45,4,9,P,-,3,ALAMEDA,OAKLAND,2019
8848798,2,1,3,F,30,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8848798,3,1,3,F,3,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8851025,1,1,3,F,23,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8851037,2,1,3,F,31,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8851922,2,1,3,-,49,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8860026,1,1,4,M,20,4,9,P,V,0,ALAMEDA,OAKLAND,2019
8860078,1,1,4,F,30,3,1,P,A,1,ALAMEDA,OAKLAND,2019
8861902,1,1,3,F,12,4,0,P,-,0,ALAMEDA,OAKLAND,2018
8861961,2,1,4,F,42,4,9,-,V,3,ALAMEDA,OAKLAND,2018
8863037,3,1,3,M,37,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8864298,2,1,3,M,13,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8864455,1,1,2,M,10,0,3,M,G,0,ALAMEDA,OAKLAND,2019
8864455,2,1,3,F,11,4,9,P,-,0,ALAMEDA,OAKLAND,2019
8868614,1,1,1,F,21,4,1,L,G,0,ALAMEDA,OAKLAND,2019
8868614,2,1,1,F,48,4,1,L,G,0,ALAMEDA,OAKLAND,2019
8868614,3,1,3,F,76,2,9,-,-,3,ALAMEDA,OAKLAND,2019
8868618,2,1,3,M,67,2,9,M,A,0,ALAMEDA,OAKLAND,2019
8868626,1,1,3,M,19,3,9,P,-,0,ALAMEDA,OAKLAND,2019
8870837,2,1,3,F,75,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8870988,2,1,3,M,74,2,9,N,-,0,ALAMEDA,OAKLAND,2019
8873932,2,1,3,F,28,3,9,-,-,0,ALAMEDA,OAKLAND,2019
8880435,2,1,4,M,45,4,1,W,-,0,ALAMEDA,OAKLAND,2019
8880451,1,1,2,M,14,0,6,L,G,0,ALAMEDA,OAKLAND,2019
8880451,2,1,1,F,20,4,1,L,G,0,ALAMEDA,OAKLAND,2019
8880451,3,1,3,M,32,3,1,P,B,0,ALAMEDA,OAKLAND,2019
8880452,2,1,3,M,75,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8882335,2,1,3,F,49,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8882339,2,1,3,-,28,4,9,P,-,0,ALAMEDA,OAKLAND,2019
8887115,1,1,2,M,16,0,5,M,G,0,ALAMEDA,OAKLAND,2019
8887115,1,2,2,M,15,0,3,M,G,0,ALAMEDA,OAKLAND,2019
8887115,1,3,2,M,18,0,4,M,G,0,ALAMEDA,OAKLAND,2019
8887115,1,4,2,F,14,0,6,M,G,0,ALAMEDA,OAKLAND,2019
8887115,2,1,3,M,3,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8892101,2,1,3,F,38,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8893278,2,1,4,M,52,4,1,P,V,2,ALAMEDA,OAKLAND,2019
8894780,2,1,3,M,21,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8894872,1,1,1,M,57,4,1,M,G,0,ALAMEDA,OAKLAND,2019
8894872,2,1,3,F,35,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8897865,1,1,4,-,31,4,9,P,V,0,ALAMEDA,OAKLAND,2019
8897873,2,1,3,M,15,4,9,P,A,0,ALAMEDA,OAKLAND,2019
8899597,2,1,3,M,50,3,9,P,A,0,ALAMEDA,OAKLAND,2019
8902398,3,1,3,F,60,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8902494,1,1,2,F,12,0,6,M,G,0,ALAMEDA,OAKLAND,2019
8902494,2,1,3,F,41,2,9,-,-,1,ALAMEDA,OAKLAND,2019
8902973,1,1,2,F,998,0,3,M,G,0,ALAMEDA,OAKLAND,2019
8902973,2,1,4,-,63,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8903052,2,1,3,M,70,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8903056,2,1,4,-,998,2,9,P,B,3,ALAMEDA,OAKLAND,2019
8905704,2,1,3,M,75,3,9,M,-,3,ALAMEDA,OAKLAND,2019
8905716,1,1,1,M,20,3,1,L,B,0,ALAMEDA,OAKLAND,2019
8905716,2,1,1,F,44,4,1,L,G,0,ALAMEDA,OAKLAND,2019
8905716,4,1,3,F,76,2,9,-,-,0,ALAMEDA,OAKLAND,2019
8906157,1,1,3,F,25,4,9,P,-,3,ALAMEDA,OAKLAND,2019
8908749,2,1,4,M,58,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8910056,1,1,2,M,998,0,6,M,G,0,ALAMEDA,OAKLAND,2019
8910056,2,1,4,M,35,4,1,P,W,0,ALAMEDA,OAKLAND,2019
8917279,1,1,3,M,14,3,9,P,-,3,ALAMEDA,OAKLAND,2019
8925192,2,1,3,F,27,4,9,P,-,3,ALAMEDA,OAKLAND,2019
8926261,1,1,4,M,34,2,9,-,W,0,ALAMEDA,OAKLAND,2019
8926594,2,1,3,F,21,2,9,P,B,0,ALAMEDA,OAKLAND,2019
8929005,1,1,2,M,12,0,3,M,G,0,ALAMEDA,OAKLAND,2019
8929005,1,2,2,F,11,0,6,M,G,0,ALAMEDA,OAKLAND,2019
8929005,2,1,3,F,75,2,9,-,-,0,ALAMEDA,OAKLAND,2019
8929005,3,1,3,F,31,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8929116,1,1,4,M,70,4,1,-,V,1,ALAMEDA,OAKLAND,2019
8930650,2,1,4,M,30,4,1,P,V,1,ALAMEDA,OAKLAND,2019
8935681,1,1,2,-,998,0,3,M,G,0,ALAMEDA,OAKLAND,2019
8935681,1,2,2,F,998,0,6,M,G,0,ALAMEDA,OAKLAND,2019
8935681,2,1,4,M,33,3,9,-,V,0,ALAMEDA,OAKLAND,2019
8935685,2,1,3,M,63,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8936073,2,1,3,F,25,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8942822,2,1,3,F,81,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8945384,1,1,4,F,32,4,2,P,V,0,ALAMEDA,OAKLAND,2019
8945626,2,1,3,-,58,4,9,N,A,0,ALAMEDA,OAKLAND,2019
8946363,2,1,3,F,32,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8947342,1,1,4,F,10,3,1,P,-,2,ALAMEDA,OAKLAND,2019
8947384,2,1,3,M,17,4,1,-,-,3,ALAMEDA,OAKLAND,2019
8950013,1,1,4,M,44,4,1,P,A,0,ALAMEDA,OAKLAND,2019
8958116,2,1,3,M,26,2,9,-,-,0,ALAMEDA,OAKLAND,2019
8958291,1,1,4,M,69,4,2,P,V,0,ALAMEDA,OAKLAND,2019
8958319,2,1,3,M,12,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8959397,1,1,4,M,28,3,9,P,V,0,ALAMEDA,OAKLAND,2019
8959650,2,1,4,-,12,3,9,P,-,0,ALAMEDA,OAKLAND,2019
8965355,2,1,3,F,29,3,9,M,A,0,ALAMEDA,OAKLAND,2019
8965548,2,1,4,M,30,2,9,P,V,1,ALAMEDA,OAKLAND,2019
8966569,2,1,3,F,27,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8970409,2,1,4,-,28,3,9,P,A,0,ALAMEDA,OAKLAND,2019
8970977,2,1,3,F,30,3,9,P,A,0,ALAMEDA,OAKLAND,2019
8971652,2,1,3,M,31,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8971668,2,1,4,F,47,3,9,W,-,3,ALAMEDA,OAKLAND,2019
8972217,2,1,3,F,65,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8976851,2,1,3,M,34,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8976851,3,1,3,M,30,4,9,P,-,0,ALAMEDA,OAKLAND,2018
8977332,2,1,4,F,25,4,9,N,W,1,ALAMEDA,OAKLAND,2019
8979315,2,1,3,F,31,4,9,M,H,0,ALAMEDA,OAKLAND,2019
8979319,2,1,4,M,42,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8980960,1,1,4,F,31,3,9,-,W,0,ALAMEDA,OAKLAND,2019
8983609,1,1,4,F,39,2,9,-,-,3,ALAMEDA,OAKLAND,2019
8983621,2,1,3,F,23,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8983621,3,1,3,F,0,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8983953,2,1,3,M,24,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8991807,2,1,4,F,42,3,9,P,W,2,ALAMEDA,OAKLAND,2019
8993277,2,1,3,F,5,3,9,-,-,3,ALAMEDA,OAKLAND,2019
8993277,3,1,3,M,14,4,9,-,-,3,ALAMEDA,OAKLAND,2019
8993302,2,1,3,F,19,4,9,-,-,0,ALAMEDA,OAKLAND,2019
8996130,2,1,4,F,60,4,1,P,W,3,ALAMEDA,OAKLAND,2019
9002505,2,1,4,F,43,4,9,-,V,0,ALAMEDA,OAKLAND,2019
9006438,2,1,3,F,60,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9008899,2,1,4,M,25,3,9,P,W,0,ALAMEDA,OAKLAND,2019
9009085,2,1,4,F,61,4,9,P,W,0,ALAMEDA,OAKLAND,2019
9009629,2,1,3,M,62,1,9,-,-,0,ALAMEDA,OAKLAND,2019
9009822,1,1,3,M,20,2,9,-,-,0,ALAMEDA,OAKLAND,2019
9009868,2,1,4,-,29,3,1,P,V,1,ALAMEDA,OAKLAND,2019
9009884,2,1,4,M,41,4,9,P,V,0,ALAMEDA,OAKLAND,2019
9010509,2,1,3,F,33,3,9,P,A,0,ALAMEDA,OAKLAND,2019
9010521,1,1,4,F,33,4,9,-,W,3,ALAMEDA,OAKLAND,2019
9012160,2,1,3,F,37,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9012470,2,1,3,F,19,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9014263,2,1,3,M,61,4,9,P,A,0,ALAMEDA,OAKLAND,2019
9014320,1,1,4,M,30,4,9,P,V,0,ALAMEDA,OAKLAND,2019
9014341,2,1,3,M,41,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9014371,2,1,3,M,41,2,9,-,-,0,ALAMEDA,OAKLAND,2019
9016167,1,1,4,M,16,4,9,P,V,0,ALAMEDA,OAKLAND,2019
9017606,1,1,2,M,64,0,9,-,-,3,ALAMEDA,OAKLAND,2020
9017606,2,1,3,F,45,4,9,-,-,3,ALAMEDA,OAKLAND,2020
9017626,1,1,3,M,47,3,9,-,-,0,ALAMEDA,OAKLAND,2020
9017645,1,1,3,F,31,4,9,M,A,0,ALAMEDA,OAKLAND,2020
9019071,2,1,3,M,65,3,9,-,-,3,ALAMEDA,OAKLAND,2019
9019087,2,1,4,M,56,4,9,P,V,2,ALAMEDA,OAKLAND,2019
9019844,2,1,4,M,65,3,9,P,V,1,ALAMEDA,OAKLAND,2019
9021789,2,1,3,M,15,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9021805,1,1,4,-,34,4,9,P,A,0,ALAMEDA,OAKLAND,2019
9028376,2,1,3,F,70,4,9,P,-,0,ALAMEDA,OAKLAND,2019
9028889,2,1,3,F,65,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9028917,1,1,2,M,1,0,4,M,G,0,ALAMEDA,OAKLAND,2019
9028917,2,1,3,F,61,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9028922,1,1,2,M,42,0,3,G,-,0,ALAMEDA,OAKLAND,2019
9028922,2,1,3,F,29,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9031430,2,1,4,M,39,3,1,-,W,1,ALAMEDA,OAKLAND,2019
9036279,2,1,3,F,32,4,9,N,A,0,ALAMEDA,OAKLAND,2019
9036570,2,1,3,M,57,3,9,-,-,0,ALAMEDA,OAKLAND,2019
9037056,2,1,3,M,43,3,9,-,-,3,ALAMEDA,OAKLAND,2019
9037723,2,1,4,F,30,4,9,P,-,3,ALAMEDA,OAKLAND,2019
9037927,1,1,2,M,53,0,6,M,G,0,ALAMEDA,OAKLAND,2019
9037927,2,1,3,F,45,3,9,-,-,3,ALAMEDA,OAKLAND,2019
9039401,1,1,2,F,18,0,3,M,G,0,ALAMEDA,OAKLAND,2019
9039401,2,1,3,F,80,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9043400,1,1,3,M,31,2,1,-,-,2,ALAMEDA,OAKLAND,2019
9043400,2,1,2,F,26,0,3,M,G,0,ALAMEDA,OAKLAND,2019
9043404,2,1,3,F,19,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9045271,1,1,3,M,79,4,9,-,-,3,ALAMEDA,OAKLAND,2020
9045822,2,1,4,F,38,4,9,P,W,0,ALAMEDA,OAKLAND,2019
9045835,1,1,2,F,66,0,9,-,-,3,ALAMEDA,OAKLAND,2019
9045835,2,1,4,F,10,4,1,P,V,1,ALAMEDA,OAKLAND,2019
9046034,2,1,3,F,63,4,9,P,-,0,ALAMEDA,OAKLAND,2020
9046340,2,1,3,M,58,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9050363,2,1,4,F,30,2,9,P,V,3,ALAMEDA,OAKLAND,2020
9052941,2,1,4,-,70,3,9,P,V,2,ALAMEDA,OAKLAND,2020
9052953,2,1,3,F,25,4,9,-,-,3,ALAMEDA,OAKLAND,2020
9054349,2,1,3,M,83,3,9,P,-,0,ALAMEDA,OAKLAND,2020
9054675,2,1,3,M,33,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9054675,3,1,3,M,53,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9055146,2,1,3,M,16,4,9,P,-,0,ALAMEDA,OAKLAND,2019
9056329,2,1,3,M,41,3,9,P,A,0,ALAMEDA,OAKLAND,2019
9060148,1,1,2,F,23,0,6,M,D,0,ALAMEDA,OAKLAND,2019
9060148,1,2,2,F,26,0,3,M,G,0,ALAMEDA,OAKLAND,2019
9060148,2,1,4,M,27,4,1,P,V,1,ALAMEDA,OAKLAND,2019
9060532,1,1,4,-,58,4,1,W,-,1,ALAMEDA,OAKLAND,2019
9062145,1,1,3,M,23,3,1,P,-,0,ALAMEDA,OAKLAND,2019
9062188,2,1,3,F,18,3,9,P,-,3,ALAMEDA,OAKLAND,2019
9062228,2,1,3,-,63,4,9,-,-,3,ALAMEDA,OAKLAND,2019
9062240,2,1,4,F,57,3,9,-,-,3,ALAMEDA,OAKLAND,2019
9064732,2,1,4,F,55,4,1,P,W,1,ALAMEDA,OAKLAND,2020
9065402,1,1,3,-,48,2,9,-,-,3,ALAMEDA,OAKLAND,2020
9066068,2,1,3,F,60,4,9,-,-,3,ALAMEDA,OAKLAND,2020
9067803,2,1,3,-,88,4,9,-,-,3,ALAMEDA,OAKLAND,2020
9067807,1,1,4,M,53,4,1,V,-,3,ALAMEDA,OAKLAND,2020
9068850,2,1,3,M,60,3,-,P,A,0,ALAMEDA,OAKLAND,2020
9068892,2,1,3,M,18,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9069520,2,1,4,F,33,4,-,P,V,0,ALAMEDA,OAKLAND,2020
90703926,1,1,3,M,63,5,9,-,P,0,ALAMEDA,OAKLAND,2018
9071819,2,1,2,F,18,0,3,M,G,0,ALAMEDA,OAKLAND,2019
9071819,3,1,3,-,19,3,9,-,-,3,ALAMEDA,OAKLAND,2019
9072216,2,1,4,M,42,4,9,P,W,0,ALAMEDA,OAKLAND,2020
9072277,3,1,3,M,30,4,9,-,-,0,ALAMEDA,OAKLAND,2020
9072277,4,1,3,M,23,4,9,-,-,0,ALAMEDA,OAKLAND,2020
9072573,2,1,4,M,58,4,1,P,X,1,ALAMEDA,OAKLAND,2020
9072574,1,1,3,F,44,2,1,-,-,0,ALAMEDA,OAKLAND,2020
90739286,1,1,3,M,32,1,9,-,-,-,ALAMEDA,OAKLAND,2018
9074377,1,1,3,M,35,3,-,P,-,-,ALAMEDA,OAKLAND,2020
90760346,1,1,3,M,22,1,9,-,-,-,ALAMEDA,OAKLAND,2018
90761464,1,1,1,M,22,6,1,L,G,0,ALAMEDA,OAKLAND,2018
90761464,3,1,3,M,42,7,0,-,P,0,ALAMEDA,OAKLAND,2018
9076244,2,1,3,F,998,4,-,-,-,-,ALAMEDA,OAKLAND,2019
9076399,2,1,3,M,65,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9077783,1,1,2,M,28,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9077783,2,1,3,M,59,4,0,P,-,0,ALAMEDA,OAKLAND,2020
9083145,2,1,4,M,26,4,-,W,-,-,ALAMEDA,OAKLAND,2020
9083568,1,1,3,F,21,4,9,-,-,0,ALAMEDA,OAKLAND,2019
9085462,2,1,3,M,47,4,9,N,B,1,ALAMEDA,OAKLAND,2020
9085464,2,1,3,M,56,2,9,-,-,3,ALAMEDA,OAKLAND,2020
9086465,2,1,4,F,39,3,1,-,-,-,ALAMEDA,OAKLAND,2020
9086929,1,1,4,F,30,4,-,P,W,1,ALAMEDA,OAKLAND,2020
9087488,1,1,3,M,76,2,-,-,-,0,ALAMEDA,OAKLAND,2020
9087490,1,1,3,F,11,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9087510,2,1,3,F,24,4,-,-,-,-,ALAMEDA,OAKLAND,2020
90875502,4,1,3,M,36,5,9,-,-,0,ALAMEDA,OAKLAND,2018
90875502,5,1,3,M,36,5,9,-,-,0,ALAMEDA,OAKLAND,2018
9092067,1,1,4,M,37,4,9,N,V,0,ALAMEDA,OAKLAND,2020
9094202,2,1,3,M,58,4,9,P,B,0,ALAMEDA,OAKLAND,2020
9094626,2,1,3,F,64,4,-,P,A,0,ALAMEDA,OAKLAND,2020
9098969,2,1,4,-,35,2,-,P,W,-,ALAMEDA,OAKLAND,2020
9100486,1,1,2,M,32,0,6,P,G,0,ALAMEDA,OAKLAND,2020
9100486,2,1,3,-,42,2,-,-,-,-,ALAMEDA,OAKLAND,2020
9101298,1,1,1,M,23,4,1,L,G,0,ALAMEDA,OAKLAND,2020
9101298,1,2,2,F,23,0,3,L,G,0,ALAMEDA,OAKLAND,2020
9101298,1,3,2,M,25,0,6,L,E,0,ALAMEDA,OAKLAND,2020
9101298,2,1,1,F,25,4,1,L,G,0,ALAMEDA,OAKLAND,2020
9101298,3,1,3,F,55,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9101796,2,1,4,F,24,4,1,P,V,1,ALAMEDA,OAKLAND,2020
9102365,1,1,3,F,67,4,-,-,-,0,ALAMEDA,OAKLAND,2020
91052421,1,1,3,M,83,1,9,-,P,0,ALAMEDA,OAKLAND,2019
9105523,2,1,3,M,60,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9106265,2,1,4,-,27,4,9,P,B,0,ALAMEDA,OAKLAND,2020
9108685,2,1,3,F,37,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9111169,1,1,2,F,25,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9111169,2,1,4,M,60,4,1,P,V,0,ALAMEDA,OAKLAND,2020
9112571,2,1,3,M,68,4,1,-,-,-,ALAMEDA,OAKLAND,2020
9112611,2,1,4,M,29,4,-,P,W,1,ALAMEDA,OAKLAND,2020
9114563,1,1,3,F,21,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9114608,2,1,3,-,50,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9114640,2,1,3,-,22,3,-,-,-,0,ALAMEDA,OAKLAND,2020
91152486,2,1,3,M,26,1,0,-,-,-,ALAMEDA,OAKLAND,2019
9119446,2,1,4,F,25,3,1,P,W,1,ALAMEDA,OAKLAND,2020
9120545,2,1,3,M,51,3,-,P,-,0,ALAMEDA,OAKLAND,2020
91212488,1,1,3,M,38,1,9,-,-,-,ALAMEDA,OAKLAND,2020
9121519,1,1,3,-,15,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9122371,2,1,4,M,55,3,-,-,W,1,ALAMEDA,OAKLAND,2020
9122371,3,1,4,M,38,4,-,-,W,1,ALAMEDA,OAKLAND,2020
9122371,4,1,4,M,44,4,-,-,W,1,ALAMEDA,OAKLAND,2020
9123743,2,1,3,F,69,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9125803,2,1,3,F,54,4,-,-,-,0,ALAMEDA,OAKLAND,2019
9129580,1,1,3,M,55,4,-,P,A,0,ALAMEDA,OAKLAND,2020
9132161,2,1,3,F,40,4,-,P,H,0,ALAMEDA,OAKLAND,2020
9132314,1,1,3,-,32,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9134055,2,1,3,M,74,4,-,P,A,0,ALAMEDA,OAKLAND,2020
91340609,3,1,3,M,28,1,0,-,P,0,ALAMEDA,OAKLAND,2020
91342175,1,1,3,M,31,1,9,-,-,-,ALAMEDA,OAKLAND,2020
9134325,2,1,4,M,48,3,1,P,A,0,ALAMEDA,OAKLAND,2020
91358702,2,1,3,M,27,5,9,-,-,-,ALAMEDA,OAKLAND,2020
9136451,2,1,4,-,59,4,1,P,W,0,ALAMEDA,OAKLAND,2020
91369438,1,1,3,M,998,5,9,-,-,0,ALAMEDA,OAKLAND,2020
91379442,1,1,3,M,47,5,9,-,-,0,ALAMEDA,OAKLAND,2020
9138070,1,1,2,F,11,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9138640,4,1,3,M,60,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9139403,2,1,3,M,66,3,0,M,A,0,ALAMEDA,OAKLAND,2020
9139415,1,1,4,F,27,4,-,-,-,1,ALAMEDA,OAKLAND,2020
9140628,2,1,3,F,17,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9140776,3,1,3,F,97,2,-,P,A,1,ALAMEDA,OAKLAND,2020
9143236,2,1,3,F,42,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9143280,2,1,3,F,65,4,-,P,-,0,ALAMEDA,OAKLAND,2020
9143293,1,1,3,-,998,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9144414,2,1,4,F,20,4,1,-,V,2,ALAMEDA,OAKLAND,2020
91462774,1,1,3,M,25,1,9,-,-,-,ALAMEDA,OAKLAND,2021
91464915,1,1,3,M,46,1,9,-,-,-,ALAMEDA,OAKLAND,2020
9147211,2,1,4,M,47,4,-,P,A,0,ALAMEDA,OAKLAND,2020
9150249,1,1,1,F,76,4,1,M,G,0,ALAMEDA,OAKLAND,2020
9150249,2,1,3,F,45,3,-,M,G,0,ALAMEDA,OAKLAND,2020
91509314,1,1,1,M,46,7,1,M,G,0,ALAMEDA,OAKLAND,2021
91509314,2,1,3,M,21,5,0,P,P,1,ALAMEDA,OAKLAND,2021
9151477,2,1,4,M,49,4,-,N,A,0,ALAMEDA,OAKLAND,2020
9153029,2,1,3,F,49,4,-,-,-,1,ALAMEDA,OAKLAND,2020
9156651,1,1,3,M,58,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9156756,2,1,4,M,30,4,1,P,W,0,ALAMEDA,OAKLAND,2020
9156758,2,1,3,M,56,3,-,P,B,0,ALAMEDA,OAKLAND,2020
91592618,3,1,3,F,31,5,0,P,P,-,ALAMEDA,OAKLAND,2021
9161601,2,1,3,F,72,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9163125,2,1,3,F,53,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9163216,1,1,4,M,33,3,-,P,V,1,ALAMEDA,OAKLAND,2020
9163685,2,1,3,M,76,2,-,P,B,0,ALAMEDA,OAKLAND,2020
91638760,3,1,3,F,22,1,9,-,-,-,ALAMEDA,OAKLAND,2021
9167391,1,1,3,M,4,4,-,-,-,-,ALAMEDA,OAKLAND,2020
91701356,1,1,4,M,55,1,1,P,V,1,ALAMEDA,OAKLAND,2021
91725103,1,1,3,F,28,5,9,-,-,-,ALAMEDA,OAKLAND,2022
9177166,2,1,3,M,59,4,-,-,-,0,ALAMEDA,OAKLAND,2020
91772620,1,1,3,M,33,5,9,-,-,-,ALAMEDA,OAKLAND,2022
9178217,2,1,3,F,65,4,-,N,A,0,ALAMEDA,OAKLAND,2020
9178332,2,1,4,M,59,4,1,P,V,1,ALAMEDA,OAKLAND,2020
9178333,2,1,4,-,37,3,-,N,W,0,ALAMEDA,OAKLAND,2020
9178360,2,1,3,M,67,3,-,P,-,0,ALAMEDA,OAKLAND,2020
91812688,2,1,3,M,33,5,9,-,-,-,ALAMEDA,OAKLAND,2022
9181622,2,1,3,M,64,3,-,P,-,0,ALAMEDA,OAKLAND,2020
9182290,2,1,4,M,16,4,-,P,V,1,ALAMEDA,OAKLAND,2020
9182341,2,1,3,F,56,4,-,P,-,0,ALAMEDA,OAKLAND,2020
9182455,1,1,3,-,29,4,-,-,-,-,ALAMEDA,OAKLAND,2019
9182457,3,1,4,M,41,4,-,V,-,-,ALAMEDA,OAKLAND,2020
